K,Betha,Alpha,P,Q,PurePercent
3,0.5,0.025,0.04,0,100
3,0.5,0.025,0.04,0.004,59.0538417756787
3,0.5,0.025,0.04,0.008,43.1191228566348
3,0.5,0.025,0.04,0.012,37.0978542379259
3,0.5,0.025,0.04,0.016,31.1545363967813
3,0.5,0.025,0.04,0.02,29.5324733594212
3,0.5,0.025,0.04,0.024,28.8547747723528
3,0.5,0.025,0.04,0.028,26.7386482013113
3,0.5,0.025,0.04,0.032,24.496738801603
3,0.5,0.025,0.04,0.036,24.3888318724053
3,0.5,0.025,0.04,0.04,23.4585950226762
3,0.5,0.025,0.05,0,100
3,0.5,0.025,0.05,0.005,52.1495774356626
3,0.5,0.025,0.05,0.01,37.0860350215931
3,0.5,0.025,0.05,0.015,28.9475778622225
3,0.5,0.025,0.05,0.02,27.2559774830858
3,0.5,0.025,0.05,0.025,25.2893386804819
3,0.5,0.025,0.05,0.03,22.9684080079853
3,0.5,0.025,0.05,0.035,21.6343947350108
3,0.5,0.025,0.05,0.04,21.1317395249696
3,0.5,0.025,0.05,0.045,20.6069158994826
3,0.5,0.025,0.05,0.05,19.1914526436611
3,0.5,0.025,0.06,0,100
3,0.5,0.025,0.06,0.006,48.803252783838
3,0.5,0.025,0.06,0.012,30.4518453931378
3,0.5,0.025,0.06,0.018,28.0190464520799
3,0.5,0.025,0.06,0.024,22.7467825742723
3,0.5,0.025,0.06,0.03,20.7031262738336
3,0.5,0.025,0.06,0.036,19.3994093853246
3,0.5,0.025,0.06,0.042,17.9365181262869
3,0.5,0.025,0.06,0.048,16.0995928555904
3,0.5,0.025,0.06,0.054,15.9704079335178
3,0.5,0.025,0.06,0.06,15.9580830439467
3,0.5,0.025,0.07,0,100
3,0.5,0.025,0.07,0.007,45.3547825264061
3,0.5,0.025,0.07,0.014,32.8538965707468
3,0.5,0.025,0.07,0.021,23.4781100595472
3,0.5,0.025,0.07,0.028,19.6566095631391
3,0.5,0.025,0.07,0.035,19.8878488850124
3,0.5,0.025,0.07,0.042,16.7623949767264
3,0.5,0.025,0.07,0.049,16.1902642029383
3,0.5,0.025,0.07,0.056,15.3295462005718
3,0.5,0.025,0.07,0.063,14.2720716641482
3,0.5,0.025,0.07,0.07,13.8875757797323
3,0.5,0.025,0.08,0,100
3,0.5,0.025,0.08,0.008,40.5590979963133
3,0.5,0.025,0.08,0.016,26.9679764504749
3,0.5,0.025,0.08,0.024,22.3465370558674
3,0.5,0.025,0.08,0.032,15.9130381102044
3,0.5,0.025,0.08,0.04,15.318888069479
3,0.5,0.025,0.08,0.048,13.5388526402802
3,0.5,0.025,0.08,0.056,13.47171415123
3,0.5,0.025,0.08,0.064,12.8990353632626
3,0.5,0.025,0.08,0.072,12.9387740757174
3,0.5,0.025,0.08,0.08,11.5547331481955
3,0.5,0.025,0.09,0,100
3,0.5,0.025,0.09,0.009,40.1688396913701
3,0.5,0.025,0.09,0.018,21.7363468105304
3,0.5,0.025,0.09,0.027,19.1306810681739
3,0.5,0.025,0.09,0.036,15.3565299320808
3,0.5,0.025,0.09,0.045,14.3793705924059
3,0.5,0.025,0.09,0.054,12.0060152532391
3,0.5,0.025,0.09,0.063,12.083133688877
3,0.5,0.025,0.09,0.072,12.3783322435334
3,0.5,0.025,0.09,0.081,10.0450466417425
3,0.5,0.025,0.09,0.09,10.3391491544718
3,0.5,0.025,0.1,0,100
3,0.5,0.025,0.1,0.01,34.8231713074764
3,0.5,0.025,0.1,0.02,19.6625559004842
3,0.5,0.025,0.1,0.03,16.490409837134
3,0.5,0.025,0.1,0.04,13.0996181990931
3,0.5,0.025,0.1,0.05,12.8370889999447
3,0.5,0.025,0.1,0.06,11.3467850289822
3,0.5,0.025,0.1,0.07,10.7571540590037
3,0.5,0.025,0.1,0.08,9.76926754178948
3,0.5,0.025,0.1,0.09,9.14957531572731
3,0.5,0.025,0.1,0.1,10.1305423493187
3,0.5,0.03,0.01,0,100
3,0.5,0.03,0.01,0.001,88.7327407030339
3,0.5,0.03,0.01,0.002,81.7292516918681
3,0.5,0.03,0.01,0.003,77.0193462017638
3,0.5,0.03,0.01,0.004,72.9376955615083
3,0.5,0.03,0.01,0.005,70.3556910340524
3,0.5,0.03,0.01,0.006,68.3357757601551
3,0.5,0.03,0.01,0.007,66.2422554279219
3,0.5,0.03,0.01,0.008,66.6655868769222
3,0.5,0.03,0.01,0.009,64.3738709518895
3,0.5,0.03,0.01,0.01,62.6059483115785
3,0.5,0.03,0.02,0,100
3,0.5,0.03,0.02,0.002,81.5771111432309
3,0.5,0.03,0.02,0.004,66.1732700947828
3,0.5,0.03,0.02,0.006,62.46201009969
3,0.5,0.03,0.02,0.008,55.6122643745939
3,0.5,0.03,0.02,0.01,52.9879415291066
3,0.5,0.03,0.02,0.012,48.1082411738812
3,0.5,0.03,0.02,0.014,48.7483466807136
3,0.5,0.03,0.02,0.016,47.6764122364545
3,0.5,0.03,0.02,0.018,45.2955270084181
3,0.5,0.03,0.02,0.02,44.8229209799126
3,0.5,0.03,0.03,0,100
3,0.5,0.03,0.03,0.003,73.3379220231272
3,0.5,0.03,0.03,0.006,55.4156348633815
3,0.5,0.03,0.03,0.009,49.2704578205052
3,0.5,0.03,0.03,0.012,44.4178713453736
3,0.5,0.03,0.03,0.015,41.6165893272676
3,0.5,0.03,0.03,0.018,39.6235133757865
3,0.5,0.03,0.03,0.021,37.3055609676298
3,0.5,0.03,0.03,0.024,36.578317777471
3,0.5,0.03,0.03,0.027,34.3822859569758
3,0.5,0.03,0.03,0.03,34.3461594532631
3,0.5,0.03,0.04,0,100
3,0.5,0.03,0.04,0.004,63.3327250539812
3,0.5,0.03,0.04,0.008,47.6969639723861
3,0.5,0.03,0.04,0.012,41.4055608479089
3,0.5,0.03,0.04,0.016,36.0924303581767
3,0.5,0.03,0.04,0.02,34.5424436254275
3,0.5,0.03,0.04,0.024,33.1188763557112
3,0.5,0.03,0.04,0.028,29.2837366488011
3,0.5,0.03,0.04,0.032,29.3875770209873
3,0.5,0.03,0.04,0.036,28.1956225491441
3,0.5,0.03,0.04,0.04,26.6380939328328
3,0.5,0.03,0.05,0,100
3,0.5,0.03,0.05,0.005,56.0683512206462
3,0.5,0.03,0.05,0.01,42.5308616546309
3,0.5,0.03,0.05,0.015,33.0297983533513
3,0.5,0.03,0.05,0.02,30.5133194318157
3,0.5,0.03,0.05,0.025,27.5778211069294
3,0.5,0.03,0.05,0.03,26.3452510113793
3,0.5,0.03,0.05,0.035,25.6226357054562
3,0.5,0.03,0.05,0.04,24.7706955556891
3,0.5,0.03,0.05,0.045,21.4122973452618
3,0.5,0.03,0.05,0.05,21.5143956516757
3,0.5,0.03,0.06,0,100
3,0.5,0.03,0.06,0.006,51.0003666556299
3,0.5,0.03,0.06,0.012,36.2508565963464
3,0.5,0.03,0.06,0.018,30.734605861584
3,0.5,0.03,0.06,0.024,27.1411138419321
3,0.5,0.03,0.06,0.03,23.8841827407353
3,0.5,0.03,0.06,0.036,22.1398803455082
3,0.5,0.03,0.06,0.042,21.5236953130616
3,0.5,0.03,0.06,0.048,20.0108406580971
3,0.5,0.03,0.06,0.054,19.9996431829854
3,0.5,0.03,0.06,0.06,19.0689406473054
3,0.5,0.03,0.07,0,100
3,0.5,0.03,0.07,0.007,45.7668098156316
3,0.5,0.03,0.07,0.014,34.1919567037621
3,0.5,0.03,0.07,0.021,27.9856567506661
3,0.5,0.03,0.07,0.028,23.4971539415675
3,0.5,0.03,0.07,0.035,21.7214989446216
3,0.5,0.03,0.07,0.042,20.5416294131583
3,0.5,0.03,0.07,0.049,19.8401085253911
3,0.5,0.03,0.07,0.056,17.6148287924396
3,0.5,0.03,0.07,0.063,15.0345957247293
3,0.5,0.03,0.07,0.07,16.0207004048142
3,0.5,0.03,0.08,0,100
3,0.5,0.03,0.08,0.008,45.9297941168891
3,0.5,0.03,0.08,0.016,31.3233662198042
3,0.5,0.03,0.08,0.024,24.1573129902446
3,0.5,0.03,0.08,0.032,20.8761780478907
3,0.5,0.03,0.08,0.04,17.5042980503408
3,0.5,0.03,0.08,0.048,16.7416123029007
3,0.5,0.03,0.08,0.056,14.979091804004
3,0.5,0.03,0.08,0.064,14.6919625433081
3,0.5,0.03,0.08,0.072,14.3960888004312
3,0.5,0.03,0.08,0.08,14.127442273193
3,0.5,0.03,0.09,0,100
3,0.5,0.03,0.09,0.009,39.8955225589272
3,0.5,0.03,0.09,0.018,28.9261031463888
3,0.5,0.03,0.09,0.027,21.5457041043504
3,0.5,0.03,0.09,0.036,18.6719658698467
3,0.5,0.03,0.09,0.045,16.3605707349028
3,0.5,0.03,0.09,0.054,14.5189644375647
3,0.5,0.03,0.09,0.063,12.9783348678923
3,0.5,0.03,0.09,0.072,13.2603030895444
3,0.5,0.03,0.09,0.081,13.1697012288883
3,0.5,0.03,0.09,0.09,12.4227883203194
3,0.5,0.03,0.1,0,100
3,0.5,0.03,0.1,0.01,37.5134508290888
3,0.5,0.03,0.1,0.02,23.3819983141837
3,0.5,0.03,0.1,0.03,18.8673264625815
3,0.5,0.03,0.1,0.04,14.5613152642527
3,0.5,0.03,0.1,0.05,14.6915748767749
3,0.5,0.03,0.1,0.06,14.294881144835
3,0.5,0.03,0.1,0.07,12.549412356485
3,0.5,0.03,0.1,0.08,11.2879727979771
3,0.5,0.03,0.1,0.09,11.6270419612462
3,0.5,0.03,0.1,0.1,9.6955405267321
3,0.5,0.035,0.01,0,100
3,0.5,0.035,0.01,0.001,90.9491074749521
3,0.5,0.035,0.01,0.002,85.4269825974652
3,0.5,0.035,0.01,0.003,78.6438751351869
3,0.5,0.035,0.01,0.004,77.1781556184208
3,0.5,0.035,0.01,0.005,74.5485958699932
3,0.5,0.035,0.01,0.006,71.0919979227406
3,0.5,0.035,0.01,0.007,68.8391159736455
3,0.5,0.035,0.01,0.008,69.7587370968895
3,0.5,0.035,0.01,0.009,68.1604331732264
3,0.5,0.035,0.01,0.01,65.9671781191788
3,0.5,0.035,0.02,0,100
3,0.5,0.035,0.02,0.002,82.1181365921894
3,0.5,0.035,0.02,0.004,70.1758508213052
3,0.5,0.035,0.02,0.006,67.1640467743916
3,0.5,0.035,0.02,0.008,60.7390919540214
3,0.5,0.035,0.02,0.01,56.6212736792431
3,0.5,0.035,0.02,0.012,53.404426493016
3,0.5,0.035,0.02,0.014,52.593424231735
3,0.5,0.035,0.02,0.016,49.394469338085
3,0.5,0.035,0.02,0.018,49.0419480938283
3,0.5,0.035,0.02,0.02,49.3933054787004
3,0.5,0.035,0.03,0,100
3,0.5,0.035,0.03,0.003,72.6418443865427
3,0.5,0.035,0.03,0.006,61.9938152671312
3,0.5,0.035,0.03,0.009,51.8364932091828
3,0.5,0.035,0.03,0.012,48.9032689772158
3,0.5,0.035,0.03,0.015,43.8018344191929
3,0.5,0.035,0.03,0.018,41.6236264206671
3,0.5,0.035,0.03,0.021,42.2539594182564
3,0.5,0.035,0.03,0.024,38.5916492246261
3,0.5,0.035,0.03,0.027,39.0772830986148
3,0.5,0.035,0.03,0.03,37.960013896521
3,0.5,0.035,0.04,0,100
3,0.5,0.035,0.04,0.004,66.5804929836392
3,0.5,0.035,0.04,0.008,54.6754204015571
3,0.5,0.035,0.04,0.012,44.3485261199882
3,0.5,0.035,0.04,0.016,39.7143997805862
3,0.5,0.035,0.04,0.02,37.9365491172723
3,0.5,0.035,0.04,0.024,34.3706428157085
3,0.5,0.035,0.04,0.028,35.6463429641904
3,0.5,0.035,0.04,0.032,32.5959925875483
3,0.5,0.035,0.04,0.036,32.0651494396254
3,0.5,0.035,0.04,0.04,30.5692278809013
3,0.5,0.035,0.05,0,100
3,0.5,0.035,0.05,0.005,61.6474407834565
3,0.5,0.035,0.05,0.01,45.9132340696377
3,0.5,0.035,0.05,0.015,39.4734639691064
3,0.5,0.035,0.05,0.02,33.442162374017
3,0.5,0.035,0.05,0.025,32.9139118364557
3,0.5,0.035,0.05,0.03,29.9371106589977
3,0.5,0.035,0.05,0.035,28.0297657968895
3,0.5,0.035,0.05,0.04,27.7992742225338
3,0.5,0.035,0.05,0.045,25.9859210106266
3,0.5,0.035,0.05,0.05,24.4618883651587
3,0.5,0.035,0.06,0,100
3,0.5,0.035,0.06,0.006,55.6616006407283
3,0.5,0.035,0.06,0.012,38.9764536853448
3,0.5,0.035,0.06,0.018,33.3883026426346
3,0.5,0.035,0.06,0.024,29.2696751352292
3,0.5,0.035,0.06,0.03,28.076777297957
3,0.5,0.035,0.06,0.036,24.6530183706431
3,0.5,0.035,0.06,0.042,24.9449368535133
3,0.5,0.035,0.06,0.048,23.9944907970521
3,0.5,0.035,0.06,0.054,22.3774980069939
3,0.5,0.035,0.06,0.06,21.6838689024272
3,0.5,0.035,0.07,0,100
3,0.5,0.035,0.07,0.007,51.8947582024646
3,0.5,0.035,0.07,0.014,39.0020502834163
3,0.5,0.035,0.07,0.021,29.6100155969971
3,0.5,0.035,0.07,0.028,25.4686618487835
3,0.5,0.035,0.07,0.035,24.7186787583912
3,0.5,0.035,0.07,0.042,23.6412035768964
3,0.5,0.035,0.07,0.049,20.8314934423335
3,0.5,0.035,0.07,0.056,21.1033178195435
3,0.5,0.035,0.07,0.063,18.4589604108489
3,0.5,0.035,0.07,0.07,17.3124246541957
3,0.5,0.035,0.08,0,100
3,0.5,0.035,0.08,0.008,46.8133315321971
3,0.5,0.035,0.08,0.016,34.5900108471949
3,0.5,0.035,0.08,0.024,29.5514115985538
3,0.5,0.035,0.08,0.032,22.9531743225671
3,0.5,0.035,0.08,0.04,21.0606657453492
3,0.5,0.035,0.08,0.048,18.6495350941802
3,0.5,0.035,0.08,0.056,18.3462996982057
3,0.5,0.035,0.08,0.064,17.0995461496702
3,0.5,0.035,0.08,0.072,16.2030232983741
3,0.5,0.035,0.08,0.08,15.8385568489923
3,0.5,0.035,0.09,0,100
3,0.5,0.035,0.09,0.009,42.8052659708462
3,0.5,0.035,0.09,0.018,29.5936148738288
3,0.5,0.035,0.09,0.027,23.3406546100929
3,0.5,0.035,0.09,0.036,20.232491226537
3,0.5,0.035,0.09,0.045,16.8114011671169
3,0.5,0.035,0.09,0.054,17.0947196642593
3,0.5,0.035,0.09,0.063,16.521036657339
3,0.5,0.035,0.09,0.072,14.7179315960254
3,0.5,0.035,0.09,0.081,14.2651548389181
3,0.5,0.035,0.09,0.09,15.3459231911473
3,0.5,0.035,0.1,0,100
3,0.5,0.035,0.1,0.01,43.7643708689277
3,0.5,0.035,0.1,0.02,25.5808255707262
3,0.5,0.035,0.1,0.03,21.6289116718324
3,0.5,0.035,0.1,0.04,18.6793563562756
3,0.5,0.035,0.1,0.05,16.1458227495083
3,0.5,0.035,0.1,0.06,14.7542444180365
3,0.5,0.035,0.1,0.07,14.5340123334042
3,0.5,0.035,0.1,0.08,13.2118087628288
3,0.5,0.035,0.1,0.09,12.4763459837193
3,0.5,0.035,0.1,0.1,12.030408761178
3,0.5,0.04,0.01,0,100
3,0.5,0.04,0.01,0.001,91.2554351590202
3,0.5,0.04,0.01,0.002,86.0123227017432
3,0.5,0.04,0.01,0.003,82.9374704791691
3,0.5,0.04,0.01,0.004,79.4367772464828
3,0.5,0.04,0.01,0.005,75.4577814794062
3,0.5,0.04,0.01,0.006,74.5974354346399
3,0.5,0.04,0.01,0.007,73.0173780871116
3,0.5,0.04,0.01,0.008,70.2610522767911
3,0.5,0.04,0.01,0.009,72.0256288100661
3,0.5,0.04,0.01,0.01,69.4563167537786
3,0.5,0.04,0.02,0,100
3,0.5,0.04,0.02,0.002,82.7959711424244
3,0.5,0.04,0.02,0.004,71.5489347872677
3,0.5,0.04,0.02,0.006,65.7971470788763
3,0.5,0.04,0.02,0.008,62.9112628428332
3,0.5,0.04,0.02,0.01,58.7399767475489
3,0.5,0.04,0.02,0.012,57.8097737673843
3,0.5,0.04,0.02,0.014,54.5614152945471
3,0.5,0.04,0.02,0.016,54.2376770766461
3,0.5,0.04,0.02,0.018,52.1208415221855
3,0.5,0.04,0.02,0.02,52.1703348329057
3,0.5,0.04,0.03,0,100
3,0.5,0.04,0.03,0.003,76.0773408145701
3,0.5,0.04,0.03,0.006,61.0742937355311
3,0.5,0.04,0.03,0.009,59.3961436072806
3,0.5,0.04,0.03,0.012,52.1903802220302
3,0.5,0.04,0.03,0.015,47.8496860451567
3,0.5,0.04,0.03,0.018,48.3273559517052
3,0.5,0.04,0.03,0.021,43.3519135485352
3,0.5,0.04,0.03,0.024,43.4980560241827
3,0.5,0.04,0.03,0.027,41.1138325157201
3,0.5,0.04,0.03,0.03,40.6459839124204
3,0.5,0.04,0.04,0,100
3,0.5,0.04,0.04,0.004,70.2162158805735
3,0.5,0.04,0.04,0.008,51.4716640206779
3,0.5,0.04,0.04,0.012,48.9803293789067
3,0.5,0.04,0.04,0.016,42.908358439357
3,0.5,0.04,0.04,0.02,40.3025899896023
3,0.5,0.04,0.04,0.024,37.4871421059277
3,0.5,0.04,0.04,0.028,35.0314082511557
3,0.5,0.04,0.04,0.032,35.2139818362515
3,0.5,0.04,0.04,0.036,34.8776159124971
3,0.5,0.04,0.04,0.04,33.2029812415515
3,0.5,0.04,0.05,0,100
3,0.5,0.04,0.05,0.005,66.0031890402803
3,0.5,0.04,0.05,0.01,47.6141939950481
3,0.5,0.04,0.05,0.015,41.5343591333561
3,0.5,0.04,0.05,0.02,39.1605756894118
3,0.5,0.04,0.05,0.025,34.1223005169708
3,0.5,0.04,0.05,0.03,32.8287211636037
3,0.5,0.04,0.05,0.035,30.9079678234799
3,0.5,0.04,0.05,0.04,29.3649798355268
3,0.5,0.04,0.05,0.045,27.8977521376987
3,0.5,0.04,0.05,0.05,27.6830646635858
3,0.5,0.04,0.06,0,100
3,0.5,0.04,0.06,0.006,60.0284810608492
3,0.5,0.04,0.06,0.012,45.1837357415154
3,0.5,0.04,0.06,0.018,39.0301439947472
3,0.5,0.04,0.06,0.024,33.4104922734963
3,0.5,0.04,0.06,0.03,29.9489811869579
3,0.5,0.04,0.06,0.036,28.6258985146773
3,0.5,0.04,0.06,0.042,27.5416872082271
3,0.5,0.04,0.06,0.048,24.3063262771252
3,0.5,0.04,0.06,0.054,24.7069913173779
3,0.5,0.04,0.06,0.06,24.4158562207762
3,0.5,0.04,0.07,0,100
3,0.5,0.04,0.07,0.007,56.4101358110108
3,0.5,0.04,0.07,0.014,39.6656052966862
3,0.5,0.04,0.07,0.021,32.3272198995786
3,0.5,0.04,0.07,0.028,29.5351556654935
3,0.5,0.04,0.07,0.035,25.3284166281163
3,0.5,0.04,0.07,0.042,24.4690557759364
3,0.5,0.04,0.07,0.049,24.1778004598378
3,0.5,0.04,0.07,0.056,21.2561043114545
3,0.5,0.04,0.07,0.063,20.2187687382634
3,0.5,0.04,0.07,0.07,21.5940975503134
3,0.5,0.04,0.08,0,100
3,0.5,0.04,0.08,0.008,51.2193644849051
3,0.5,0.04,0.08,0.016,37.2962080547414
3,0.5,0.04,0.08,0.024,29.980450338464
3,0.5,0.04,0.08,0.032,25.6273842616121
3,0.5,0.04,0.08,0.04,23.3171876308686
3,0.5,0.04,0.08,0.048,22.1213727918896
3,0.5,0.04,0.08,0.056,19.4769239063278
3,0.5,0.04,0.08,0.064,19.999394413789
3,0.5,0.04,0.08,0.072,18.1011064405843
3,0.5,0.04,0.08,0.08,17.6140430029009
3,0.5,0.04,0.09,0,100
3,0.5,0.04,0.09,0.009,51.713369468674
3,0.5,0.04,0.09,0.018,32.862473654759
3,0.5,0.04,0.09,0.027,27.0907951062323
3,0.5,0.04,0.09,0.036,22.587764256463
3,0.5,0.04,0.09,0.045,21.0545097124603
3,0.5,0.04,0.09,0.054,18.5000158206612
3,0.5,0.04,0.09,0.063,17.8768150354903
3,0.5,0.04,0.09,0.072,16.2940315378106
3,0.5,0.04,0.09,0.081,15.1419751298213
3,0.5,0.04,0.09,0.09,15.5875017756472
3,0.5,0.04,0.1,0,100
3,0.5,0.04,0.1,0.01,45.9854892623884
3,0.5,0.04,0.1,0.02,29.4493814957852
3,0.5,0.04,0.1,0.03,25.5247767144673
3,0.5,0.04,0.1,0.04,20.921477608614
3,0.5,0.04,0.1,0.05,17.4545011100808
3,0.5,0.04,0.1,0.06,17.5721131882069
3,0.5,0.04,0.1,0.07,16.2937284024688
3,0.5,0.04,0.1,0.08,14.3423712574839
3,0.5,0.04,0.1,0.09,14.1519854909059
3,0.5,0.04,0.1,0.1,14.3909833101988
3,0.5,0.045,0.01,0,100
3,0.5,0.045,0.01,0.001,93.1468150251832
3,0.5,0.045,0.01,0.002,87.776476090042
3,0.5,0.045,0.01,0.003,82.5822844117447
3,0.5,0.045,0.01,0.004,81.1227565533117
3,0.5,0.045,0.01,0.005,79.7190101404992
3,0.5,0.045,0.01,0.006,76.65050519206
3,0.5,0.045,0.01,0.007,75.7165401245309
3,0.5,0.045,0.01,0.008,74.1977190927147
3,0.5,0.045,0.01,0.009,73.021761987742
3,0.5,0.045,0.01,0.01,71.7429135639691
3,0.5,0.045,0.02,0,100
3,0.5,0.045,0.02,0.002,86.7326356088573
3,0.5,0.045,0.02,0.004,76.9830155580618
3,0.5,0.045,0.02,0.006,69.0695669926283
3,0.5,0.045,0.02,0.008,67.1840236326082
3,0.5,0.045,0.02,0.01,62.8170691411331
3,0.5,0.045,0.02,0.012,59.8592968252273
3,0.5,0.045,0.02,0.014,58.8499641365469
3,0.5,0.045,0.02,0.016,56.3367450619903
3,0.5,0.045,0.02,0.018,53.9357113284981
3,0.5,0.045,0.02,0.02,54.8527862484467
3,0.5,0.045,0.03,0,100
3,0.5,0.045,0.03,0.003,77.0691932831235
3,0.5,0.045,0.03,0.006,68.1184882762212
3,0.5,0.045,0.03,0.009,59.1461300760914
3,0.5,0.045,0.03,0.012,54.3705086447325
3,0.5,0.045,0.03,0.015,51.7341568155899
3,0.5,0.045,0.03,0.018,48.8825144670141
3,0.5,0.045,0.03,0.021,49.3845135841514
3,0.5,0.045,0.03,0.024,45.0077240498677
3,0.5,0.045,0.03,0.027,44.9423079631163
3,0.5,0.045,0.03,0.03,43.133242615499
3,0.5,0.045,0.04,0,100
3,0.5,0.045,0.04,0.004,74.2324637766507
3,0.5,0.045,0.04,0.008,59.6548715447557
3,0.5,0.045,0.04,0.012,52.7838118754281
3,0.5,0.045,0.04,0.016,46.5583555771113
3,0.5,0.045,0.04,0.02,43.8525808026665
3,0.5,0.045,0.04,0.024,40.1626064304279
3,0.5,0.045,0.04,0.028,39.0201910650069
3,0.5,0.045,0.04,0.032,36.3438655446509
3,0.5,0.045,0.04,0.036,37.4291848921409
3,0.5,0.045,0.04,0.04,36.3833094894102
3,0.5,0.045,0.05,0,100
3,0.5,0.045,0.05,0.005,65.3977547489321
3,0.5,0.045,0.05,0.01,52.2754409882246
3,0.5,0.045,0.05,0.015,44.2774122406024
3,0.5,0.045,0.05,0.02,40.2684895522209
3,0.5,0.045,0.05,0.025,36.3736453293578
3,0.5,0.045,0.05,0.03,35.6037793543055
3,0.5,0.045,0.05,0.035,33.5187188534331
3,0.5,0.045,0.05,0.04,32.1792042806606
3,0.5,0.045,0.05,0.045,32.002787394436
3,0.5,0.045,0.05,0.05,29.8085679546313
3,0.5,0.045,0.06,0,100
3,0.5,0.045,0.06,0.006,60.0015729001203
3,0.5,0.045,0.06,0.012,47.4386653525464
3,0.5,0.045,0.06,0.018,41.385951291344
3,0.5,0.045,0.06,0.024,34.1923135793334
3,0.5,0.045,0.06,0.03,32.8760962071985
3,0.5,0.045,0.06,0.036,30.553671584861
3,0.5,0.045,0.06,0.042,29.3790871614139
3,0.5,0.045,0.06,0.048,27.0738773914027
3,0.5,0.045,0.06,0.054,25.9209801573017
3,0.5,0.045,0.06,0.06,26.3846796234069
3,0.5,0.045,0.07,0,100
3,0.5,0.045,0.07,0.007,61.647017760491
3,0.5,0.045,0.07,0.014,43.1248093711505
3,0.5,0.045,0.07,0.021,35.6992218714153
3,0.5,0.045,0.07,0.028,31.5668538649766
3,0.5,0.045,0.07,0.035,27.0988022645523
3,0.5,0.045,0.07,0.042,26.9593352834753
3,0.5,0.045,0.07,0.049,24.1073965852321
3,0.5,0.045,0.07,0.056,24.4257215639948
3,0.5,0.045,0.07,0.063,23.3957910887946
3,0.5,0.045,0.07,0.07,21.3631750773236
3,0.5,0.045,0.08,0,100
3,0.5,0.045,0.08,0.008,54.9602136937153
3,0.5,0.045,0.08,0.016,37.6330420147131
3,0.5,0.045,0.08,0.024,36.843683105883
3,0.5,0.045,0.08,0.032,27.5892095043127
3,0.5,0.045,0.08,0.04,25.3249264579114
3,0.5,0.045,0.08,0.048,24.888899833709
3,0.5,0.045,0.08,0.056,22.070915318716
3,0.5,0.045,0.08,0.064,21.7140878051855
3,0.5,0.045,0.08,0.072,20.8758714916338
3,0.5,0.045,0.08,0.08,20.2458744459047
3,0.5,0.045,0.09,0,100
3,0.5,0.045,0.09,0.009,55.0413603723158
3,0.5,0.045,0.09,0.018,36.4513929113383
3,0.5,0.045,0.09,0.027,29.2348445741277
3,0.5,0.045,0.09,0.036,25.9619088137662
3,0.5,0.045,0.09,0.045,22.5307588799885
3,0.5,0.045,0.09,0.054,21.0877740422691
3,0.5,0.045,0.09,0.063,19.4830915562687
3,0.5,0.045,0.09,0.072,19.4613603075066
3,0.5,0.045,0.09,0.081,19.5999869116692
3,0.5,0.045,0.09,0.09,17.1904978293711
3,0.5,0.045,0.1,0,100
3,0.5,0.045,0.1,0.01,43.8991536988955
3,0.5,0.045,0.1,0.02,31.786368025487
3,0.5,0.045,0.1,0.03,25.652924921145
3,0.5,0.045,0.1,0.04,22.7714107499094
3,0.5,0.045,0.1,0.05,21.1330336360881
3,0.5,0.045,0.1,0.06,18.8828752813169
3,0.5,0.045,0.1,0.07,18.2748539036336
3,0.5,0.045,0.1,0.08,17.123041226678
3,0.5,0.045,0.1,0.09,17.3032593444413
3,0.5,0.045,0.1,0.1,16.0816827008858
3,0.5,0.05,0.01,0,100
3,0.5,0.05,0.01,0.001,92.1334213628802
3,0.5,0.05,0.01,0.002,90.6060623013781
3,0.5,0.05,0.01,0.003,86.3920338216278
3,0.5,0.05,0.01,0.004,82.0667793234473
3,0.5,0.05,0.01,0.005,80.3987221911876
3,0.5,0.05,0.01,0.006,78.2210231466043
3,0.5,0.05,0.01,0.007,75.3361356987671
3,0.5,0.05,0.01,0.008,76.2865271710088
3,0.5,0.05,0.01,0.009,75.1175108054514
3,0.5,0.05,0.01,0.01,74.0636329114538
3,0.5,0.05,0.02,0,100
3,0.5,0.05,0.02,0.002,83.5072503642735
3,0.5,0.05,0.02,0.004,80.0203634865027
3,0.5,0.05,0.02,0.006,71.251037578204
3,0.5,0.05,0.02,0.008,69.3184612419572
3,0.5,0.05,0.02,0.01,64.4301747897575
3,0.5,0.05,0.02,0.012,64.4132262814278
3,0.5,0.05,0.02,0.014,60.0828274904798
3,0.5,0.05,0.02,0.016,59.8614908484671
3,0.5,0.05,0.02,0.018,59.5599134198131
3,0.5,0.05,0.02,0.02,55.7677293323942
3,0.5,0.05,0.03,0,100
3,0.5,0.05,0.03,0.003,81.878567999055
3,0.5,0.05,0.03,0.006,67.8361579748325
3,0.5,0.05,0.03,0.009,62.5712896111218
3,0.5,0.05,0.03,0.012,57.6226803253
3,0.5,0.05,0.03,0.015,55.6698242847909
3,0.5,0.05,0.03,0.018,51.3081370538773
3,0.5,0.05,0.03,0.021,49.7230955142986
3,0.5,0.05,0.03,0.024,48.5320866980639
3,0.5,0.05,0.03,0.027,47.9207006302766
3,0.5,0.05,0.03,0.03,44.6347512406558
3,0.5,0.05,0.04,0,100
3,0.5,0.05,0.04,0.004,73.4589842708341
3,0.5,0.05,0.04,0.008,62.6172172924059
3,0.5,0.05,0.04,0.012,53.8487155484126
3,0.5,0.05,0.04,0.016,49.8110421886098
